longitude,latitude,precipitacao,bioma,frp,satelite,riscofogo,diasemchuva,estado,municipio,data/hora,campanha
-43.5288,-22.3215000016635,"2,5",Mata Atlantica,4.6,NPP-375,1,5,RIO DE JANEIRO,VASSOURAS,2018-12-13 16:48:00,SB190107PP1
-42.1415,-22.5197000016681,0,Mata Atlantica,3.4,NPP-375,1,6,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-12-13 16:48:00,SB190107PP1
-43.8383,-22.8843000016766,0,Mata Atlantica,6.0,NPP-375,"0,2",8,RIO DE JANEIRO,ITAGUAI,2018-12-13 16:48:00,SB190107PP1
-43.8353,-22.8858000016766,0,Mata Atlantica,4.8,NPP-375,"0,3",8,RIO DE JANEIRO,ITAGUAI,2018-12-13 16:48:00,SB190107PP1
-43.553,-22.5086000016679,"4,2",Mata Atlantica,1.1,NPP-375,1,7,RIO DE JANEIRO,VASSOURAS,2018-12-14 04:00:00,SB190107PP1
-42.091,-21.7094000016491,0,Mata Atlantica,2.8,NPP-375,1,7,RIO DE JANEIRO,ITAOCARA,2018-12-14 16:30:00,SB190107PP1
-43.5542,-22.5099000016679,"4,2",Mata Atlantica,3.1,NPP-375,1,7,RIO DE JANEIRO,VASSOURAS,2018-12-14 16:30:00,SB190107PP1
-42.0904,-21.709900001649,0,Mata Atlantica,3.2,NPP-375,1,7,RIO DE JANEIRO,ITAOCARA,2018-12-14 16:30:00,SB190107PP1
-41.4893,-21.9775000016554,0,Mata Atlantica,2.3,NPP-375,1,6,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-14 16:30:00,SB190107PP1
-43.5505,-22.5093000016679,"4,3",Mata Atlantica,3.1,NPP-375,1,7,RIO DE JANEIRO,MIGUEL PEREIRA,2018-12-14 16:30:00,SB190107PP1
-43.5548,-22.5066000016678,4,Mata Atlantica,4.5,NPP-375,1,7,RIO DE JANEIRO,VASSOURAS,2018-12-14 16:30:00,SB190107PP1
-42.0112,-22.2522000016619,0,Mata Atlantica,3.2,NPP-375,"0,6",0,RIO DE JANEIRO,MACAE,2018-12-14 16:30:00,SB190107PP1
-42.0742,-21.623000001647,0,Mata Atlantica,2.4,NPP-375,1,7,RIO DE JANEIRO,CAMBUCI,2018-12-14 16:30:00,SB190107PP1
-41.947,-21.2289000016374,0,Mata Atlantica,2.2,NPP-375,1,5,RIO DE JANEIRO,ITAPERUNA,2018-12-14 16:30:00,SB190107PP1
-42.416,-22.7153000016727,0,Mata Atlantica,3.5,NPP-375,1,8,RIO DE JANEIRO,SILVA JARDIM,2018-12-14 16:30:00,SB190107PP1
-41.7083,-21.4278000016423,0,Mata Atlantica,2.9,NPP-375,1,4,RIO DE JANEIRO,ITALVA,2018-12-14 16:30:00,SB190107PP1
-41.9476,-21.2254000016374,0,Mata Atlantica,4.9,NPP-375,1,5,RIO DE JANEIRO,ITAPERUNA,2018-12-14 16:30:00,SB190107PP1
-42.627,-22.7245000016729,0,Mata Atlantica,2.9,NPP-375,1,8,RIO DE JANEIRO,RIO BONITO,2018-12-14 16:30:00,SB190107PP1
-41.7081,-21.4290000016423,0,Mata Atlantica,2.8,NPP-375,1,4,RIO DE JANEIRO,ITALVA,2018-12-14 16:30:00,SB190107PP1
-42.2605,-21.5519000016452,0,Mata Atlantica,3.3,NPP-375,1,7,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,2018-12-14 16:30:00,SB190107PP1
-42.2642,-22.7683000016739,0,Mata Atlantica,2.8,NPP-375,1,12,RIO DE JANEIRO,ARARUAMA,2018-12-14 16:30:00,SB190107PP1
-42.2463,-22.8002000016747,0,Mata Atlantica,2.9,NPP-375,1,12,RIO DE JANEIRO,IGUABA GRANDE,2018-12-14 16:30:00,SB190107PP1
-43.7558,-22.7860000016743,0,Mata Atlantica,1.0,NPP-375,1,3,RIO DE JANEIRO,SEROPEDICA,2018-12-15 03:42:00,SB190107PP1
-42.2877,-22.769600001674,0,Mata Atlantica,0.8,NPP-375,1,12,RIO DE JANEIRO,ARARUAMA,2018-12-15 03:42:00,SB190107PP1
-44.0226,-22.3617000016644,0,Mata Atlantica,1.1,NPP-375,1,0,RIO DE JANEIRO,BARRA DO PIRAI,2018-12-15 03:42:00,SB190107PP1
-44.0235,-22.3656000016645,0,Mata Atlantica,1.1,NPP-375,1,0,RIO DE JANEIRO,BARRA DO PIRAI,2018-12-15 03:42:00,SB190107PP1
-43.5175,-22.8567000016759,"0,4",Mata Atlantica,9.6,NPP-375,1,10,RIO DE JANEIRO,RIO DE JANEIRO,2018-12-15 16:12:00,SB190107PP1
-43.5191,-22.8567000016759,"0,4",Mata Atlantica,9.3,NPP-375,1,10,RIO DE JANEIRO,RIO DE JANEIRO,2018-12-15 16:12:00,SB190107PP1
-44.3815,-22.4359000016662,"1,9",Mata Atlantica,7.4,NPP-375,"0,8",1,RIO DE JANEIRO,RESENDE,2018-12-15 16:12:00,SB190107PP1
-42.6885,-22.0264000016566,"0,1",Mata Atlantica,5.5,NPP-375,"0,5",2,RIO DE JANEIRO,SUMIDOURO,2018-12-15 16:12:00,SB190107PP1
-42.5423,-22.1379000016592,"1,4",Mata Atlantica,2.2,NPP-375,"0,8",2,RIO DE JANEIRO,DUAS BARRAS,2018-12-16 03:24:00,SB190107PP1
-42.5365,-22.1391000016592,"1,4",Mata Atlantica,2.2,NPP-375,"0,3",2,RIO DE JANEIRO,DUAS BARRAS,2018-12-16 03:24:00,SB190107PP1
-44.0015,-22.3193000016635,"2,3",Mata Atlantica,1.3,NPP-375,"0,7",0,RIO DE JANEIRO,BARRA DO PIRAI,2018-12-16 15:54:00,SB190107PP1
-42.3208,-22.7257000016729,0,Mata Atlantica,4.3,NPP-375,1,11,RIO DE JANEIRO,ARARUAMA,2018-12-16 15:54:00,SB190107PP1
-42.6887,-22.730500001673,0,Mata Atlantica,4.7,NPP-375,1,10,RIO DE JANEIRO,RIO BONITO,2018-12-17 15:36:00,SB190107PP1
-43.668,-22.7673000016739,0,Mata Atlantica,4.9,NPP-375,1,2,RIO DE JANEIRO,SEROPEDICA,2018-12-17 17:12:00,SB190107PP1
-43.6685,-22.7664000016738,0,Mata Atlantica,4.9,NPP-375,1,1,RIO DE JANEIRO,SEROPEDICA,2018-12-17 17:12:00,SB190107PP1
-42.7604,-22.8815000016765,0,Mata Atlantica,3.7,NPP-375,"0,5",12,RIO DE JANEIRO,MARICA,2018-12-17 17:12:00,SB190107PP1
-42.4725,-22.8061000016748,0,Mata Atlantica,4.5,NPP-375,"0,5",12,RIO DE JANEIRO,RIO BONITO,2018-12-17 17:12:00,SB190107PP1
-42.4817,-22.7439000016733,0,Mata Atlantica,6.2,NPP-375,1,11,RIO DE JANEIRO,RIO BONITO,2018-12-17 17:12:00,SB190107PP1
-42.4718,-22.8055000016748,0,Mata Atlantica,4.9,NPP-375,"0,6",12,RIO DE JANEIRO,RIO BONITO,2018-12-17 17:12:00,SB190107PP1
-43.2516,-22.0431000016569,0,Mata Atlantica,3.6,NPP-375,1,9,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,2018-12-17 17:18:00,SB190107PP1
-42.3131,-22.8438000016756,0,Mata Atlantica,0.8,NPP-375,1,14,RIO DE JANEIRO,ARARUAMA,2018-12-18 04:30:00,SB190107PP1
-42.9005,-22.8277000016753,0,Mata Atlantica,6.0,NPP-375,1,13,RIO DE JANEIRO,ITABORAI,2018-12-18 04:30:00,SB190107PP1
-42.9655,-22.7510000016735,0,Mata Atlantica,1.2,NPP-375,1,13,RIO DE JANEIRO,ITABORAI,2018-12-18 04:30:00,SB190107PP1
-42.412,-21.8199000016517,0,Mata Atlantica,5.5,NPP-375,"0,8",10,RIO DE JANEIRO,CANTAGALO,2018-12-18 16:54:00,SB190107PP1
-42.0723,-21.9341000016544,0,Mata Atlantica,7.8,NPP-375,1,11,RIO DE JANEIRO,SANTA MARIA MADALENA,2018-12-18 16:54:00,SB190107PP1
-42.9156,-22.9070000016771,0,Mata Atlantica,4.9,NPP-375,"0,2",13,RIO DE JANEIRO,MARICA,2018-12-18 16:54:00,SB190107PP1
-42.1558,-21.2993000016392,0,Mata Atlantica,27.1,NPP-375,1,5,RIO DE JANEIRO,LAJE DO MURIAE,2018-12-18 16:54:00,SB190107PP1
-43.5411,-22.2181000016611,0,Mata Atlantica,8.4,NPP-375,"0,8",7,RIO DE JANEIRO,RIO DAS FLORES,2018-12-18 16:54:00,SB190107PP1
-44.2218,-22.9846000016789,"0,2",Mata Atlantica,4.9,NPP-375,"0,4",4,RIO DE JANEIRO,ANGRA DOS REIS,2018-12-18 16:54:00,SB190107PP1
-42.9158,-22.9096000016772,0,Mata Atlantica,10.8,NPP-375,"0,2",13,RIO DE JANEIRO,MARICA,2018-12-18 16:54:00,SB190107PP1
-42.9147,-22.9115000016772,0,Mata Atlantica,4.9,NPP-375,"0,7",13,RIO DE JANEIRO,MARICA,2018-12-18 16:54:00,SB190107PP1
-42.761,-22.8068000016748,0,Mata Atlantica,9.5,NPP-375,1,13,RIO DE JANEIRO,ITABORAI,2018-12-18 16:54:00,SB190107PP1
-43.7571,-22.7863000016743,0,Mata Atlantica,3.1,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-12-18 16:54:00,SB190107PP1
-42.2941,-22.7264000016729,0,Mata Atlantica,0.8,NPP-375,1,15,RIO DE JANEIRO,ARARUAMA,2018-12-19 04:06:00,SB190107PP1
-42.982,-22.8556000016759,"0,2",Mata Atlantica,0.7,NPP-375,1,14,RIO DE JANEIRO,SAO GONCALO,2018-12-19 04:06:00,SB190107PP1
-43.7559,-22.7846000016743,"0,4",Mata Atlantica,1.2,NPP-375,1,6,RIO DE JANEIRO,SEROPEDICA,2018-12-19 04:12:00,SB190107PP1
-42.9805,-22.8563000016759,"0,2",Mata Atlantica,1.0,NPP-375,1,14,RIO DE JANEIRO,SAO GONCALO,2018-12-19 04:12:00,SB190107PP1
-43.6757,-22.3369000016639,"1,6",Mata Atlantica,3.7,NPP-375,1,12,RIO DE JANEIRO,VALENCA,2018-12-19 16:36:00,SB190107PP1
-43.6718,-22.3362000016639,"1,6",Mata Atlantica,3.7,NPP-375,1,12,RIO DE JANEIRO,VALENCA,2018-12-19 16:36:00,SB190107PP1
-42.8238,-22.0684000016576,"5,8",Mata Atlantica,4.5,NPP-375,0,5,RIO DE JANEIRO,SAPUCAIA,2018-12-19 16:36:00,SB190107PP1
-42.3683,-22.7576000016737,0,Mata Atlantica,3.8,NPP-375,1,14,RIO DE JANEIRO,ARARUAMA,2018-12-19 16:36:00,SB190107PP1
-42.0195,-21.6337000016472,0,Mata Atlantica,4.7,NPP-375,1,11,RIO DE JANEIRO,ITAOCARA,2018-12-19 16:36:00,SB190107PP1
-42.4695,-22.7786000016741,0,Mata Atlantica,1.4,NPP-375,1,14,RIO DE JANEIRO,RIO BONITO,2018-12-19 16:36:00,SB190107PP1
-41.7278,-21.8892000016533,0,Mata Atlantica,14.5,NPP-375,1,6,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-19 16:36:00,SB190107PP1
-41.7262,-21.8902000016533,0,Mata Atlantica,33.6,NPP-375,1,5,RIO DE JANEIRO,SANTA MARIA MADALENA,2018-12-19 16:36:00,SB190107PP1
-42.4937,-22.8118000016749,0,Mata Atlantica,2.6,NPP-375,1,14,RIO DE JANEIRO,RIO BONITO,2018-12-19 16:36:00,SB190107PP1
-42.0043,-21.792200001651,0,Mata Atlantica,4.5,NPP-375,1,10,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,2018-12-19 16:36:00,SB190107PP1
-43.7442,-22.6767000016718,"1,4",Mata Atlantica,1.9,NPP-375,1,3,RIO DE JANEIRO,PARACAMBI,2018-12-19 16:36:00,SB190107PP1
-43.3073,-22.3116000016633,"2,8",Mata Atlantica,3.5,NPP-375,1,6,RIO DE JANEIRO,PARAIBA DO SUL,2018-12-19 16:36:00,SB190107PP1
-42.3676,-22.7585000016737,0,Mata Atlantica,4.6,NPP-375,1,14,RIO DE JANEIRO,ARARUAMA,2018-12-19 16:36:00,SB190107PP1
-43.9632,-22.5301000016684,"0,6",Mata Atlantica,1.8,NPP-375,1,4,RIO DE JANEIRO,PINHEIRAL,2018-12-19 16:36:00,SB190107PP1
-41.6168,-21.8370000016521,0,Mata Atlantica,1.7,NPP-375,1,6,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-19 16:36:00,SB190107PP1
-41.7271,-21.8929000016534,0,Mata Atlantica,14.5,NPP-375,1,6,RIO DE JANEIRO,SANTA MARIA MADALENA,2018-12-19 16:36:00,SB190107PP1
-44.381,-22.4363000016662,"19,9",Mata Atlantica,7.0,NPP-375,0,1,RIO DE JANEIRO,RESENDE,2018-12-19 16:36:00,SB190107PP1
-43.7576,-22.7866000016743,0,Mata Atlantica,1.4,NPP-375,1,8,RIO DE JANEIRO,SEROPEDICA,2018-12-20 03:48:00,SB190107PP1
-41.7847,-22.3432000016641,0,Mata Atlantica,0.6,NPP-375,1,12,RIO DE JANEIRO,MACAE,2018-12-20 03:48:00,SB190107PP1
-43.6374,-22.7047000016724,0,Mata Atlantica,0.7,NPP-375,1,2,RIO DE JANEIRO,JAPERI,2018-12-20 03:48:00,SB190107PP1
-43.6387,-22.7022000016724,0,Mata Atlantica,1.1,NPP-375,1,2,RIO DE JANEIRO,JAPERI,2018-12-20 03:48:00,SB190107PP1
-43.7128,-22.5233000016682,"0,4",Mata Atlantica,5.7,NPP-375,"0,9",0,RIO DE JANEIRO,MENDES,2018-12-20 16:18:00,SB190107PP1
-41.7571,-21.4636000016431,0,Mata Atlantica,1.3,NPP-375,1,9,RIO DE JANEIRO,CAMBUCI,2018-12-20 16:18:00,SB190107PP1
-42.14,-22.5763000016695,0,Mata Atlantica,12.2,NPP-375,1,13,RIO DE JANEIRO,CABO FRIO,2018-12-20 16:18:00,SB190107PP1
-42.144,-22.5768000016695,0,Mata Atlantica,12.2,NPP-375,1,13,RIO DE JANEIRO,CABO FRIO,2018-12-20 16:18:00,SB190107PP1
-43.5882,-22.2914000016628,"0,9",Mata Atlantica,12.6,NPP-375,1,3,RIO DE JANEIRO,VASSOURAS,2018-12-20 16:18:00,SB190107PP1
-43.4037,-22.3483000016641,0,Mata Atlantica,47.1,NPP-375,1,0,RIO DE JANEIRO,PATY DO ALFERES,2018-12-20 16:18:00,SB190107PP1
-41.9469,-21.624300001647,"14,9",Mata Atlantica,2.5,NPP-375,"0,5",12,RIO DE JANEIRO,ITAOCARA,2018-12-21 16:00:00,SB190107PP1
-41.5807,-21.9789000016555,"0,2",Mata Atlantica,1.1,NPP-375,"0,7",8,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-21 16:00:00,SB190107PP1
-41.5967,-21.6705000016481,0,Mata Atlantica,5.1,NPP-375,"0,4",9,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-22 03:12:00,SB190107PP1
-41.5937,-21.6682000016481,0,Mata Atlantica,6.8,NPP-375,"0,3",9,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-22 03:12:00,SB190107PP1
-41.5945,-21.665200001648,0,Mata Atlantica,5.1,NPP-375,"0,3",9,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-22 03:12:00,SB190107PP1
-41.5974,-21.667400001648,0,Mata Atlantica,6.8,NPP-375,"0,5",9,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-22 03:12:00,SB190107PP1
-41.5984,-21.664300001648,0,Mata Atlantica,5.1,NPP-375,"0,6",9,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-22 03:12:00,SB190107PP1
-43.765,-22.6509000016712,"2,2",Mata Atlantica,3.8,NPP-375,1,0,RIO DE JANEIRO,PARACAMBI,2018-12-22 17:24:00,SB190107PP1
-42.9261,-22.8080000016748,"0,6",Mata Atlantica,6.8,NPP-375,"0,8",3,RIO DE JANEIRO,ITABORAI,2018-12-22 17:24:00,SB190107PP1
-43.1691,-22.0774000016578,"22,2",Mata Atlantica,2.5,NPP-375,0,0,RIO DE JANEIRO,TRES RIOS,2018-12-23 17:00:00,SB190107PP1
-41.0416,-21.3167000016396,0,Mata Atlantica,4.5,NPP-375,1,12,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-12-23 17:00:00,SB190107PP1
-43.7574,-22.7870000016743,"0,6",Mata Atlantica,2.0,NPP-375,1,2,RIO DE JANEIRO,SEROPEDICA,2018-12-24 04:18:00,SB190107PP1
-43.755,-22.7867000016743,"0,6",Mata Atlantica,2.0,NPP-375,1,2,RIO DE JANEIRO,SEROPEDICA,2018-12-24 04:18:00,SB190107PP1
-42.9812,-22.8555000016759,0,Mata Atlantica,0.6,NPP-375,1,2,RIO DE JANEIRO,SAO GONCALO,2018-12-29 04:24:00,SB190107PP1
-42.9716,-22.0985000016583,0,Mata Atlantica,3.6,NPP-375,"0,3",0,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,2018-12-29 16:48:00,SB190107PP1
-42.9715,-22.0978000016583,0,Mata Atlantica,3.4,NPP-375,"0,3",0,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,2018-12-29 16:48:00,SB190107PP1
-43.5521,-22.8519000016758,0,Mata Atlantica,6.8,NPP-375,"0,6",2,RIO DE JANEIRO,RIO DE JANEIRO,2018-12-29 16:48:00,SB190107PP1
-43.5548,-22.8522000016758,0,Mata Atlantica,4.6,NPP-375,"0,6",2,RIO DE JANEIRO,RIO DE JANEIRO,2018-12-29 16:48:00,SB190107PP1
-42.9809,-22.8547000016759,0,Mata Atlantica,0.6,NPP-375,1,3,RIO DE JANEIRO,SAO GONCALO,2018-12-30 04:00:00,SB190107PP1
-42.9139,-22.8997000016769,0,Mata Atlantica,4.0,NPP-375,"0,5",3,RIO DE JANEIRO,MARICA,2018-12-30 16:30:00,SB190107PP1
-42.9133,-22.903000001677,0,Mata Atlantica,4.0,NPP-375,"0,3",3,RIO DE JANEIRO,MARICA,2018-12-30 16:30:00,SB190107PP1
-43.8485,-22.5090000016679,0,Mata Atlantica,2.5,NPP-375,1,1,RIO DE JANEIRO,PIRAI,2018-12-30 16:30:00,SB190107PP1
-42.8508,-22.2682000016623,"1,3",Mata Atlantica,4.3,NPP-375,0,0,RIO DE JANEIRO,TERESOPOLIS,2018-12-30 16:30:00,SB190107PP1
-44.3819,-22.4362000016662,1,Mata Atlantica,3.2,NPP-375,"0,9",3,RIO DE JANEIRO,RESENDE,2018-12-30 16:30:00,SB190107PP1
-43.7566,-22.7862000016743,0,Mata Atlantica,1.4,NPP-375,1,3,RIO DE JANEIRO,SEROPEDICA,2018-12-31 03:42:00,SB190107PP1
-44.3817,-22.4353000016662,"0,1",Mata Atlantica,5.7,NPP-375,1,4,RIO DE JANEIRO,RESENDE,2018-12-31 16:12:00,SB190107PP1
-42.9402,-22.9401000016778,"0,1",Mata Atlantica,3.3,NPP-375,"0,9",4,RIO DE JANEIRO,MARICA,2018-12-31 16:12:00,SB190107PP1
-44.3837,-22.4373000016662,"2,1",Mata Atlantica,3.1,NPP-375,"0,5",2,RIO DE JANEIRO,RESENDE,2019-01-01 15:54:00,SB190107PP1
-41.9666,-21.7768000016506,"1,5",Mata Atlantica,0.6,NPP-375,1,2,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,2019-01-02 17:18:00,SB190107PP1
-42.8828,-22.1340000016591,"8,8",Mata Atlantica,7.6,NPP-375,0,1,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,2019-01-02 17:18:00,SB190107PP1
-42.8816,-22.1400000016592,"8,9",Mata Atlantica,6.0,NPP-375,0,1,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,2019-01-02 17:18:00,SB190107PP1
-43.7562,-22.7847000016743,"0,5",Mata Atlantica,1.7,NPP-375,1,3,RIO DE JANEIRO,SEROPEDICA,2019-01-03 04:30:00,SB190107PP1
-43.6921,-22.8089000016748,"0,4",Mata Atlantica,8.8,NPP-375,1,4,RIO DE JANEIRO,SEROPEDICA,2019-01-03 16:54:00,SB190107PP1
-43.6912,-22.813100001675,"0,4",Mata Atlantica,23.9,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2019-01-03 16:54:00,SB190107PP1
-43.6954,-22.8139000016749,"0,4",Mata Atlantica,23.9,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2019-01-03 16:54:00,SB190107PP1
-43.7584,-22.7867000016743,"0,5",Mata Atlantica,4.5,NPP-375,1,3,RIO DE JANEIRO,SEROPEDICA,2019-01-03 16:54:00,SB190107PP1
-41.3002,-21.6918000016486,"0,1",Mata Atlantica,8.9,NPP-375,1,5,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2019-01-03 16:54:00,SB190107PP1
-44.3832,-22.4351000016662,"6,9",Mata Atlantica,6.0,NPP-375,"0,2",2,RIO DE JANEIRO,RESENDE,2019-01-03 16:54:00,SB190107PP1
-44.3826,-22.4381000016663,"6,9",Mata Atlantica,4.5,NPP-375,"0,2",2,RIO DE JANEIRO,RESENDE,2019-01-03 16:54:00,SB190107PP1
-43.5814,-22.8430000016757,"0,2",Mata Atlantica,7.3,NPP-375,"0,6",6,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-03 16:54:00,SB190107PP1
-42.9399,-22.8074000016748,0,Mata Atlantica,2.5,NPP-375,1,5,RIO DE JANEIRO,ITABORAI,2019-01-03 16:54:00,SB190107PP1
-43.8085,-22.8963000016769,"0,3",Mata Atlantica,2.4,NPP-375,"0,8",5,RIO DE JANEIRO,ITAGUAI,2019-01-03 16:54:00,SB190107PP1
-43.5731,-22.9943000016791,"0,4",Mata Atlantica,2.8,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 04:12:00,SB190107PP1
-43.5737,-22.9978000016792,"0,4",Mata Atlantica,2.4,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 04:12:00,SB190107PP1
-43.6751,-22.9680000016785,"0,4",Mata Atlantica,1.5,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 16:36:00,SB190107PP1
-43.6756,-22.9682000016785,"0,4",Mata Atlantica,1.8,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 16:36:00,SB190107PP1
-43.6641,-22.9628000016784,"0,3",Mata Atlantica,3.0,NPP-375,"0,4",8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 16:36:00,SB190107PP1
-43.5091,-22.8889000016767,"0,7",Mata Atlantica,2.6,NPP-375,1,7,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 16:36:00,SB190107PP1
-43.5334,-22.9974000016791,"0,3",Mata Atlantica,3.3,NPP-375,"0,5",8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 16:36:00,SB190107PP1
-42.3892,-22.8651000016761,"0,1",Mata Atlantica,2.9,NPP-375,1,7,RIO DE JANEIRO,SAQUAREMA,2019-01-04 16:36:00,SB190107PP1
-43.6283,-22.9640000016784,"0,3",Mata Atlantica,2.0,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-04 16:36:00,SB190107PP1
-42.4004,-22.8056000016748,"0,1",Mata Atlantica,2.2,NPP-375,1,4,RIO DE JANEIRO,ARARUAMA,2019-01-04 16:36:00,SB190107PP1
-42.0554,-22.9119000016772,"0,2",Mata Atlantica,2.6,NPP-375,1,7,RIO DE JANEIRO,CABO FRIO,2019-01-05 03:48:00,SB190107PP1
-42.0593,-22.9113000016772,"0,2",Mata Atlantica,2.6,NPP-375,1,7,RIO DE JANEIRO,CABO FRIO,2019-01-05 03:48:00,SB190107PP1
-42.0599,-22.9147000016773,"0,2",Mata Atlantica,3.3,NPP-375,1,7,RIO DE JANEIRO,CABO FRIO,2019-01-05 03:48:00,SB190107PP1
-43.8075,-22.900500001677,"0,3",Mata Atlantica,8.4,NPP-375,"0,7",5,RIO DE JANEIRO,ITAGUAI,2019-01-03 16:54:00,SB190107PP1
-42.044,-22.0411000016569,0,Mata Atlantica,0.9,NPP-375,"0,1",2,RIO DE JANEIRO,SANTA MARIA MADALENA,2019-01-06 16:00:00,SB190107PP1
-43.7548,-22.900800001677,0,Mata Atlantica,1.9,NPP-375,"0,4",2,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-07 03:12:00,SB190107PP1
-41.9058,-20.8097000016272,0,Mata Atlantica,0.8,NPP-375,"0,3",2,RIO DE JANEIRO,PORCIUNCULA,2019-01-07 15:42:00,SB190107PP1
-43.7534,-22.903200001677,"0,1",Mata Atlantica,3.7,NPP-375,"0,6",3,RIO DE JANEIRO,RIO DE JANEIRO,2019-01-08 04:36:00,SB190207PP1
-42.3968,-22.8228000016751,0,Mata Atlantica,2.4,NPP-375,1,6,RIO DE JANEIRO,ARARUAMA,2019-01-08 17:00:00,SB190207PP1
-42.4059,-22.8752000016764,0,Mata Atlantica,3.9,NPP-375,1,7,RIO DE JANEIRO,SAQUAREMA,2019-01-08 17:00:00,SB190207PP1
-42.5798,-22.8302000016753,0,Mata Atlantica,8.0,NPP-375,1,8,RIO DE JANEIRO,SAQUAREMA,2019-01-08 17:00:00,SB190207PP1
-42.4002,-22.858100001676,0,Mata Atlantica,1.7,NPP-375,1,7,RIO DE JANEIRO,SAQUAREMA,2019-01-08 17:00:00,SB190207PP1
-42.4072,-22.8702000016763,0,Mata Atlantica,2.3,NPP-375,1,7,RIO DE JANEIRO,SAQUAREMA,2019-01-08 17:00:00,SB190207PP1
-42.5738,-22.8289000016753,0,Mata Atlantica,8.0,NPP-375,1,8,RIO DE JANEIRO,SAQUAREMA,2019-01-08 17:00:00,SB190207PP1
-42.0723,-20.9876000016315,0,Mata Atlantica,2.3,NPP-375,1,3,RIO DE JANEIRO,PORCIUNCULA,2019-01-08 17:00:00,SB190207PP1
-42.8668,-22.6323000016708,"0,2",Mata Atlantica,4.3,NPP-375,1,2,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2019-01-08 17:00:00,SB190207PP1
-42.2197,-22.7209000016728,0,Mata Atlantica,2.1,NPP-375,1,4,RIO DE JANEIRO,ARARUAMA,2019-01-08 17:00:00,SB190207PP1
-41.561,-22.088400001658,0,Mata Atlantica,1.0,NPP-375,1,4,RIO DE JANEIRO,QUISSAMA,2019-01-08 17:00:00,SB190207PP1
-42.0259,-22.6673000016716,0,Mata Atlantica,1.8,NPP-375,1,3,RIO DE JANEIRO,CABO FRIO,2019-01-08 17:00:00,SB190207PP1
-43.4436,-22.4234000016659,0,Mata Atlantica,0.9,NPP-375,1,0,RIO DE JANEIRO,PATY DO ALFERES,2019-01-09 04:18:00,SB190207PP1
-43.4417,-22.426900001666,0,Mata Atlantica,1.0,NPP-375,1,0,RIO DE JANEIRO,PATY DO ALFERES,2019-01-09 04:18:00,SB190207PP1
-42.0279,-22.770500001674,0,Mata Atlantica,1.5,NPP-375,1,12,RIO DE JANEIRO,CABO FRIO,2019-01-09 04:18:00,SB190207PP1
-43.7565,-22.7846000016743,0,Mata Atlantica,1.8,NPP-375,1,4,RIO DE JANEIRO,SEROPEDICA,2019-01-09 04:18:00,SB190207PP1
-42.0581,-22.9243000016775,0,Mata Atlantica,2.7,NPP-375,1,12,RIO DE JANEIRO,CABO FRIO,2019-01-09 04:18:00,SB190207PP1
-42.0569,-22.9227000016775,0,Mata Atlantica,1.8,NPP-375,1,12,RIO DE JANEIRO,CABO FRIO,2019-01-09 04:18:00,SB190207PP1
-43.4411,-22.4233000016659,0,Mata Atlantica,1.0,NPP-375,1,0,RIO DE JANEIRO,PATY DO ALFERES,2019-01-09 04:18:00,SB190207PP1
